task_name,s_time,e_time,diff_time,seconds
LOAD,2014-11-18 08:26:37.96752,2014-11-18 08:41:59.194455,00:15:21.226935,921.226935
PERF.POWER.RF1,2014-11-18 08:42:01.668716,2014-11-18 08:42:18.464353,00:00:16.795637,16.795637
PERF.POWER.Q14,2014-11-18 08:42:18.479279,2014-11-18 08:42:31.352463,00:00:12.873184,12.873184
PERF.POWER.Q2,2014-11-18 08:42:31.368372,2014-11-18 08:42:37.65451,00:00:06.286138,6.286138
PERF.POWER.Q9,2014-11-18 08:42:37.668533,2014-11-18 08:43:54.149908,00:01:16.481375,76.481375
PERF.POWER.Q20,2014-11-18 08:43:54.168713,2014-11-18 08:44:20.874858,00:00:26.706145,26.706145
PERF.POWER.Q6,2014-11-18 08:44:20.889971,2014-11-18 08:44:41.632893,00:00:20.742922,20.742922
PERF.POWER.Q17,2014-11-18 08:44:41.648088,2014-11-18 08:44:42.136626,00:00:00.488538,0.488538
PERF.POWER.Q18,2014-11-18 08:44:42.154294,2014-11-18 08:45:36.852402,00:00:54.698108,54.698108
PERF.POWER.Q8,2014-11-18 08:45:36.873931,2014-11-18 08:45:48.692218,00:00:11.818287,11.818287
PERF.POWER.Q21,2014-11-18 08:45:48.708741,2014-11-18 08:46:57.782572,00:01:09.073831,69.073831
PERF.POWER.Q13,2014-11-18 08:46:57.800082,2014-11-18 08:47:29.668379,00:00:31.868297,31.868297
PERF.POWER.Q3,2014-11-18 08:47:29.687683,2014-11-18 08:48:05.406872,00:00:35.719189,35.719189
PERF.POWER.Q22,2014-11-18 08:48:05.427185,2014-11-18 08:48:12.425042,00:00:06.997857,6.997857
PERF.POWER.Q16,2014-11-18 08:48:12.442585,2014-11-18 08:48:23.997524,00:00:11.554939,11.554939
PERF.POWER.Q4,2014-11-18 08:48:24.014011,2014-11-18 08:49:05.707999,00:00:41.693988,41.693988
PERF.POWER.Q11,2014-11-18 08:49:05.728789,2014-11-18 08:49:08.594293,00:00:02.865504,2.865504
PERF.POWER.Q15,2014-11-18 08:49:08.615499,2014-11-18 08:49:23.054028,00:00:14.438529,14.438529
PERF.POWER.Q1,2014-11-18 08:49:23.076115,2014-11-18 08:50:48.968804,00:01:25.892689,85.892689
PERF.POWER.Q10,2014-11-18 08:50:48.988227,2014-11-18 08:51:11.006519,00:00:22.018292,22.018292
PERF.POWER.Q19,2014-11-18 08:51:11.025979,2014-11-18 08:51:11.921826,00:00:00.895847,0.895847
PERF.POWER.Q5,2014-11-18 08:51:11.93982,2014-11-18 08:51:48.585622,00:00:36.645802,36.645802
PERF.POWER.Q7,2014-11-18 08:51:48.60224,2014-11-18 08:52:25.214844,00:00:36.612604,36.612604
PERF.POWER.Q12,2014-11-18 08:52:25.233038,2014-11-18 08:52:46.441699,00:00:21.208661,21.208661
PERF.POWER.RF2,2014-11-18 08:52:46.449923,2014-11-18 08:53:24.080881,00:00:37.630958,37.630958
PERF.POWER,2014-11-18 08:42:01.660493,2014-11-18 08:53:24.090006,00:11:22.429513,682.429513
PERF.THRUPUT.QS3.Q8,2014-11-18 08:54:56.7514,2014-11-18 08:55:11.965405,00:00:15.214005,15.214005
PERF.THRUPUT.RFST1.RF1,2014-11-18 08:54:56.351389,2014-11-18 08:55:13.741383,00:00:17.389994,17.389994
PERF.THRUPUT.QS2.Q6,2014-11-18 08:54:56.751311,2014-11-18 08:55:17.403575,00:00:20.652264,20.652264
PERF.THRUPUT.QS6.Q10,2014-11-18 08:54:56.749823,2014-11-18 08:55:17.770605,00:00:21.020782,21.020782
PERF.THRUPUT.QS2.Q17,2014-11-18 08:55:17.414308,2014-11-18 08:55:18.08456,00:00:00.670252,0.670252
PERF.THRUPUT.QS2.Q14,2014-11-18 08:55:18.096693,2014-11-18 08:55:25.773185,00:00:07.676492,7.676492
PERF.THRUPUT.QS4.Q5,2014-11-18 08:54:56.751432,2014-11-18 08:55:29.541034,00:00:32.789602,32.789602
PERF.THRUPUT.QS2.Q16,2014-11-18 08:55:25.784739,2014-11-18 08:55:37.189201,00:00:11.404462,11.404462
PERF.THRUPUT.QS2.Q19,2014-11-18 08:55:37.202616,2014-11-18 08:55:38.235803,00:00:01.033187,1.033187
PERF.THRUPUT.QS3.Q5,2014-11-18 08:55:12.029225,2014-11-18 08:55:50.20476,00:00:38.175535,38.175535
PERF.THRUPUT.RFST1.RF2,2014-11-18 08:55:13.7505,2014-11-18 08:55:50.874922,00:00:37.124422,37.124422
PERF.THRUPUT.RFST1,2014-11-18 08:54:56.345746,2014-11-18 08:55:50.881865,00:00:54.536119,54.536119
PERF.THRUPUT.QS6.Q3,2014-11-18 08:55:17.78227,2014-11-18 08:55:55.751521,00:00:37.969251,37.969251
PERF.THRUPUT.QS2.Q10,2014-11-18 08:55:38.247249,2014-11-18 08:55:57.795802,00:00:19.548553,19.548553
PERF.THRUPUT.RFST2.RF1,2014-11-18 08:55:50.894722,2014-11-18 08:56:06.475726,00:00:15.581004,15.581004
PERF.THRUPUT.QS1.Q21,2014-11-18 08:54:56.748525,2014-11-18 08:56:14.56726,00:01:17.818735,77.818735
PERF.THRUPUT.QS5.Q21,2014-11-18 08:54:56.751416,2014-11-18 08:56:14.595649,00:01:17.844233,77.844233
PERF.THRUPUT.QS6.Q15,2014-11-18 08:55:55.764541,2014-11-18 08:56:15.26457,00:00:19.500029,19.500029
PERF.THRUPUT.QS5.Q15,2014-11-18 08:56:14.611474,2014-11-18 08:56:33.688536,00:00:19.077062,19.077062
PERF.THRUPUT.QS3.Q4,2014-11-18 08:55:50.216128,2014-11-18 08:56:35.485826,00:00:45.269698,45.269698
PERF.THRUPUT.QS4.Q21,2014-11-18 08:55:29.552725,2014-11-18 08:56:39.513769,00:01:09.961044,69.961044
PERF.THRUPUT.RFST2.RF2,2014-11-18 08:56:06.485358,2014-11-18 08:56:42.273241,00:00:35.787883,35.787883
PERF.THRUPUT.RFST2,2014-11-18 08:55:50.888925,2014-11-18 08:56:42.280578,00:00:51.391653,51.391653
PERF.THRUPUT.QS6.Q13,2014-11-18 08:56:15.277926,2014-11-18 08:56:45.105274,00:00:29.827348,29.827348
PERF.THRUPUT.QS4.Q14,2014-11-18 08:56:39.526284,2014-11-18 08:56:46.580179,00:00:07.053895,7.053895
PERF.THRUPUT.QS4.Q19,2014-11-18 08:56:46.592809,2014-11-18 08:56:47.684784,00:00:01.091975,1.091975
PERF.THRUPUT.QS3.Q6,2014-11-18 08:56:35.507914,2014-11-18 08:56:49.147739,00:00:13.639825,13.639825
PERF.THRUPUT.QS3.Q17,2014-11-18 08:56:49.219124,2014-11-18 08:56:49.954951,00:00:00.735827,0.735827
PERF.THRUPUT.QS1.Q3,2014-11-18 08:56:14.579829,2014-11-18 08:56:53.103234,00:00:38.523405,38.523405
PERF.THRUPUT.RFST3.RF1,2014-11-18 08:56:42.293819,2014-11-18 08:56:56.921015,00:00:14.627196,14.627196
PERF.THRUPUT.QS6.Q6,2014-11-18 08:56:45.119678,2014-11-18 08:57:00.01493,00:00:14.895252,14.895252
PERF.THRUPUT.QS4.Q15,2014-11-18 08:56:47.697024,2014-11-18 08:57:10.2543,00:00:22.557276,22.557276
PERF.THRUPUT.QS4.Q17,2014-11-18 08:57:10.297034,2014-11-18 08:57:11.056046,00:00:00.759012,0.759012
PERF.THRUPUT.QS6.Q8,2014-11-18 08:57:00.027504,2014-11-18 08:57:14.900689,00:00:14.873185,14.873185
PERF.THRUPUT.QS5.Q4,2014-11-18 08:56:33.700706,2014-11-18 08:57:15.945905,00:00:42.245199,42.245199
PERF.THRUPUT.QS4.Q12,2014-11-18 08:57:11.070276,2014-11-18 08:57:29.65562,00:00:18.585344,18.585344
PERF.THRUPUT.QS5.Q6,2014-11-18 08:57:15.969465,2014-11-18 08:57:29.66093,00:00:13.691465,13.691465
PERF.THRUPUT.QS3.Q7,2014-11-18 08:56:50.599332,2014-11-18 08:57:29.726631,00:00:39.127299,39.127299
PERF.THRUPUT.RFST3.RF2,2014-11-18 08:56:56.931206,2014-11-18 08:57:35.097658,00:00:38.166452,38.166452
PERF.THRUPUT.RFST3,2014-11-18 08:56:42.287774,2014-11-18 08:57:35.105286,00:00:52.817512,52.817512
PERF.THRUPUT.QS2.Q9,2014-11-18 08:55:57.844417,2014-11-18 08:57:40.350142,00:01:42.505725,102.505725
PERF.THRUPUT.QS4.Q6,2014-11-18 08:57:29.667695,2014-11-18 08:57:45.667317,00:00:15.999622,15.999622
PERF.THRUPUT.QS2.Q2,2014-11-18 08:57:40.362172,2014-11-18 08:57:47.597112,00:00:07.23494,7.23494
PERF.THRUPUT.RFST4.RF1,2014-11-18 08:57:35.119719,2014-11-18 08:57:48.672181,00:00:13.552462,13.552462
PERF.THRUPUT.QS1.Q18,2014-11-18 08:56:53.185901,2014-11-18 08:57:52.323425,00:00:59.137524,59.137524
PERF.THRUPUT.QS2.Q15,2014-11-18 08:57:47.630198,2014-11-18 08:58:06.977756,00:00:19.347558,19.347558
PERF.THRUPUT.QS5.Q7,2014-11-18 08:57:29.672052,2014-11-18 08:58:10.729463,00:00:41.057411,41.057411
PERF.THRUPUT.QS2.Q8,2014-11-18 08:58:06.990239,2014-11-18 08:58:21.827189,00:00:14.83695,14.83695
PERF.THRUPUT.QS5.Q16,2014-11-18 08:58:10.742609,2014-11-18 08:58:21.876225,00:00:11.133616,11.133616
PERF.THRUPUT.QS5.Q19,2014-11-18 08:58:21.889622,2014-11-18 08:58:23.014679,00:00:01.125057,1.125057
PERF.THRUPUT.QS4.Q4,2014-11-18 08:57:45.705889,2014-11-18 08:58:26.248435,00:00:40.542546,40.542546
PERF.THRUPUT.RFST4.RF2,2014-11-18 08:57:48.682326,2014-11-18 08:58:27.177283,00:00:38.494957,38.494957
PERF.THRUPUT.RFST4,2014-11-18 08:57:35.112868,2014-11-18 08:58:27.184235,00:00:52.071367,52.071367
PERF.THRUPUT.QS1.Q5,2014-11-18 08:57:52.33627,2014-11-18 08:58:30.870027,00:00:38.533757,38.533757
PERF.THRUPUT.QS1.Q11,2014-11-18 08:58:30.883727,2014-11-18 08:58:32.894835,00:00:02.011108,2.011108
PERF.THRUPUT.RFST5.RF1,2014-11-18 08:58:27.195662,2014-11-18 08:58:40.12523,00:00:12.929568,12.929568
PERF.THRUPUT.QS6.Q9,2014-11-18 08:57:14.914104,2014-11-18 08:58:50.025361,00:01:35.111257,95.111257
PERF.THRUPUT.QS3.Q1,2014-11-18 08:57:29.739105,2014-11-18 08:58:54.289557,00:01:24.550452,84.550452
PERF.THRUPUT.QS2.Q5,2014-11-18 08:58:21.83942,2014-11-18 08:58:56.322475,00:00:34.483055,34.483055
PERF.THRUPUT.QS2.Q22,2014-11-18 08:58:56.334922,2014-11-18 08:59:03.885063,00:00:07.550141,7.550141
PERF.THRUPUT.RFST5.RF2,2014-11-18 08:58:40.134545,2014-11-18 08:59:17.638658,00:00:37.504113,37.504113
PERF.THRUPUT.RFST5,2014-11-18 08:58:27.190213,2014-11-18 08:59:17.644607,00:00:50.454394,50.454394
PERF.THRUPUT.QS1.Q7,2014-11-18 08:58:32.907584,2014-11-18 08:59:18.188032,00:00:45.280448,45.280448
PERF.THRUPUT.QS4.Q9,2014-11-18 08:58:26.260515,2014-11-18 09:00:05.295824,00:01:39.035309,99.035309
PERF.THRUPUT.RFST6,2014-11-18 08:59:17.65031,2014-11-18 09:00:07.856112,00:00:50.205802,50.205802
PERF.THRUPUT.QS6.ALL,2014-11-18 08:54:56.738197,2014-11-18 09:05:26.12647,00:10:29.388273,629.388273
PERF.THRUPUT.QS3.ALL,2014-11-18 08:54:56.740329,2014-11-18 09:05:26.875619,00:10:30.13529,630.13529
PERF.THRUPUT.QS4.ALL,2014-11-18 08:54:56.740223,2014-11-18 09:05:35.917497,00:10:39.177274,639.177274
PERF.THRUPUT.QS1.ALL,2014-11-18 08:54:56.738165,2014-11-18 09:05:36.161696,00:10:39.423531,639.423531
PERF.THRUPUT.QS5.ALL,2014-11-18 08:54:56.739965,2014-11-18 09:05:44.094147,00:10:47.354182,647.354182
PERF.THRUPUT.QS2.ALL,2014-11-18 08:54:56.740031,2014-11-18 09:05:48.880819,00:10:52.140788,652.140788
PERF.THRUPUT,2014-11-18 08:54:56.287511,2014-11-18 09:05:48.982836,00:10:52.695325,652.695325
PERF.THRUPUT.QS5.Q18,2014-11-18 08:58:23.028141,2014-11-18 08:59:20.409587,00:00:57.381446,57.381446
PERF.THRUPUT.QS2.Q12,2014-11-18 08:59:03.89726,2014-11-18 08:59:24.395527,00:00:20.498267,20.498267
PERF.THRUPUT.QS6.Q7,2014-11-18 08:58:50.037636,2014-11-18 08:59:26.483693,00:00:36.446057,36.446057
PERF.THRUPUT.RFST6.RF1,2014-11-18 08:59:17.655303,2014-11-18 08:59:30.292539,00:00:12.637236,12.637236
PERF.THRUPUT.QS5.Q14,2014-11-18 08:59:20.423915,2014-11-18 08:59:30.501631,00:00:10.077716,10.077716
PERF.THRUPUT.QS5.Q22,2014-11-18 08:59:30.514264,2014-11-18 08:59:38.300183,00:00:07.785919,7.785919
PERF.THRUPUT.QS1.Q6,2014-11-18 08:59:18.200656,2014-11-18 08:59:40.541903,00:00:22.341247,22.341247
PERF.THRUPUT.QS5.Q11,2014-11-18 08:59:38.669872,2014-11-18 08:59:42.728333,00:00:04.058461,4.058461
PERF.THRUPUT.QS3.Q18,2014-11-18 08:58:54.301705,2014-11-18 08:59:51.019999,00:00:56.718294,56.718294
PERF.THRUPUT.QS1.Q20,2014-11-18 08:59:40.55549,2014-11-18 08:59:51.379409,00:00:10.823919,10.823919
PERF.THRUPUT.QS1.Q17,2014-11-18 08:59:51.392135,2014-11-18 08:59:52.182443,00:00:00.790308,0.790308
PERF.THRUPUT.QS3.Q22,2014-11-18 08:59:51.032753,2014-11-18 08:59:59.22548,00:00:08.192727,8.192727
PERF.THRUPUT.QS3.Q14,2014-11-18 08:59:59.238103,2014-11-18 09:00:06.27149,00:00:07.033387,7.033387
PERF.THRUPUT.RFST6.RF2,2014-11-18 08:59:30.302916,2014-11-18 09:00:07.848576,00:00:37.54566,37.54566
PERF.THRUPUT.QS2.Q7,2014-11-18 08:59:24.422609,2014-11-18 09:00:10.099006,00:00:45.676397,45.676397
PERF.THRUPUT.QS1.Q12,2014-11-18 08:59:52.19476,2014-11-18 09:00:10.657568,00:00:18.462808,18.462808
PERF.THRUPUT.QS5.Q13,2014-11-18 08:59:42.741297,2014-11-18 09:00:14.387497,00:00:31.6462,31.6462
PERF.THRUPUT.QS6.Q4,2014-11-18 08:59:26.526601,2014-11-18 09:00:17.105394,00:00:50.578793,50.578793
PERF.THRUPUT.QS6.Q11,2014-11-18 09:00:17.119975,2014-11-18 09:00:18.844046,00:00:01.724071,1.724071
PERF.THRUPUT.QS1.Q16,2014-11-18 09:00:10.66995,2014-11-18 09:00:21.643177,00:00:10.973227,10.973227
PERF.THRUPUT.QS4.Q8,2014-11-18 09:00:05.308425,2014-11-18 09:00:21.932572,00:00:16.624147,16.624147
PERF.THRUPUT.QS6.Q22,2014-11-18 09:00:18.856749,2014-11-18 09:00:25.700497,00:00:06.843748,6.843748
PERF.THRUPUT.QS4.Q16,2014-11-18 09:00:21.94531,2014-11-18 09:00:31.818264,00:00:09.872954,9.872954
PERF.THRUPUT.QS4.Q11,2014-11-18 09:00:31.830881,2014-11-18 09:00:33.635353,00:00:01.804472,1.804472
PERF.THRUPUT.QS1.Q15,2014-11-18 09:00:21.65582,2014-11-18 09:00:38.632828,00:00:16.977008,16.977008
PERF.THRUPUT.QS4.Q2,2014-11-18 09:00:33.647231,2014-11-18 09:00:39.193688,00:00:05.546457,5.546457
PERF.THRUPUT.QS2.Q13,2014-11-18 09:00:10.11139,2014-11-18 09:00:44.265203,00:00:34.153813,34.153813
PERF.THRUPUT.QS5.Q3,2014-11-18 09:00:14.39941,2014-11-18 09:00:50.71724,00:00:36.31783,36.31783
PERF.THRUPUT.QS4.Q10,2014-11-18 09:00:39.206091,2014-11-18 09:01:01.434466,00:00:22.228375,22.228375
PERF.THRUPUT.QS1.Q13,2014-11-18 09:00:38.644761,2014-11-18 09:01:09.450292,00:00:30.805531,30.805531
PERF.THRUPUT.QS6.Q18,2014-11-18 09:00:25.712975,2014-11-18 09:01:22.152654,00:00:56.439679,56.439679
PERF.THRUPUT.QS1.Q10,2014-11-18 09:01:09.462585,2014-11-18 09:01:29.375775,00:00:19.91319,19.91319
PERF.THRUPUT.QS1.Q2,2014-11-18 09:01:29.387627,2014-11-18 09:01:36.034016,00:00:06.646389,6.646389
PERF.THRUPUT.QS2.Q18,2014-11-18 09:00:44.277773,2014-11-18 09:01:40.064414,00:00:55.786641,55.786641
PERF.THRUPUT.QS3.Q9,2014-11-18 09:00:06.284041,2014-11-18 09:01:42.085354,00:01:35.801313,95.801313
PERF.THRUPUT.QS6.Q12,2014-11-18 09:01:22.165097,2014-11-18 09:01:43.737581,00:00:21.572484,21.572484
PERF.THRUPUT.QS1.Q8,2014-11-18 09:01:36.046533,2014-11-18 09:01:49.956206,00:00:13.909673,13.909673
PERF.THRUPUT.QS1.Q14,2014-11-18 09:01:49.968275,2014-11-18 09:01:56.313633,00:00:06.345358,6.345358
PERF.THRUPUT.QS1.Q19,2014-11-18 09:01:56.325456,2014-11-18 09:01:57.239422,00:00:00.913966,0.913966
PERF.THRUPUT.QS4.Q18,2014-11-18 09:01:01.446762,2014-11-18 09:02:01.371161,00:00:59.924399,59.924399
PERF.THRUPUT.QS3.Q10,2014-11-18 09:01:42.097507,2014-11-18 09:02:01.481186,00:00:19.383679,19.383679
PERF.THRUPUT.QS3.Q15,2014-11-18 09:02:01.493652,2014-11-18 09:02:12.758811,00:00:11.265159,11.265159
PERF.THRUPUT.QS5.Q1,2014-11-18 09:00:50.729887,2014-11-18 09:02:14.803741,00:01:24.073854,84.073854
PERF.THRUPUT.QS3.Q11,2014-11-18 09:02:12.770656,2014-11-18 09:02:15.707158,00:00:02.936502,2.936502
PERF.THRUPUT.QS5.Q2,2014-11-18 09:02:14.815906,2014-11-18 09:02:20.379632,00:00:05.563726,5.563726
PERF.THRUPUT.QS3.Q20,2014-11-18 09:02:15.719487,2014-11-18 09:02:22.725538,00:00:07.006051,7.006051
PERF.THRUPUT.QS3.Q2,2014-11-18 09:02:22.737428,2014-11-18 09:02:27.464416,00:00:04.726988,4.726988
PERF.THRUPUT.QS5.Q5,2014-11-18 09:02:20.391938,2014-11-18 09:02:56.623892,00:00:36.231954,36.231954
PERF.THRUPUT.QS2.Q1,2014-11-18 09:01:40.076683,2014-11-18 09:03:04.749996,00:01:24.673313,84.673313
PERF.THRUPUT.QS6.Q1,2014-11-18 09:01:43.75009,2014-11-18 09:03:08.591184,00:01:24.841094,84.841094
PERF.THRUPUT.QS5.Q8,2014-11-18 09:02:56.63607,2014-11-18 09:03:11.485258,00:00:14.849188,14.849188
PERF.THRUPUT.QS1.Q9,2014-11-18 09:01:57.251316,2014-11-18 09:03:20.489129,00:01:23.237813,83.237813
PERF.THRUPUT.QS5.Q20,2014-11-18 09:03:11.496935,2014-11-18 09:03:20.857843,00:00:09.360908,9.360908
PERF.THRUPUT.QS4.Q1,2014-11-18 09:02:01.383535,2014-11-18 09:03:25.672609,00:01:24.289074,84.289074
PERF.THRUPUT.QS1.Q22,2014-11-18 09:03:20.50161,2014-11-18 09:03:28.272745,00:00:07.771135,7.771135
PERF.THRUPUT.QS6.Q5,2014-11-18 09:03:08.60331,2014-11-18 09:03:40.508518,00:00:31.905208,31.905208
PERF.THRUPUT.QS5.Q12,2014-11-18 09:03:20.870227,2014-11-18 09:03:40.926697,00:00:20.05647,20.05647
PERF.THRUPUT.QS5.Q17,2014-11-18 09:03:40.93897,2014-11-18 09:03:41.664904,00:00:00.725934,0.725934
PERF.THRUPUT.QS3.Q21,2014-11-18 09:02:27.476192,2014-11-18 09:03:41.683802,00:01:14.20761,74.20761
PERF.THRUPUT.QS3.Q19,2014-11-18 09:03:41.695991,2014-11-18 09:03:42.719534,00:00:01.023543,1.023543
PERF.THRUPUT.QS2.Q4,2014-11-18 09:03:04.761735,2014-11-18 09:03:50.318355,00:00:45.55662,45.55662
PERF.THRUPUT.QS6.Q16,2014-11-18 09:03:40.525023,2014-11-18 09:03:52.797816,00:00:12.272793,12.272793
PERF.THRUPUT.QS4.Q13,2014-11-18 09:03:25.684442,2014-11-18 09:03:58.082163,00:00:32.397721,32.397721
PERF.THRUPUT.QS6.Q2,2014-11-18 09:03:52.809715,2014-11-18 09:03:59.68255,00:00:06.872835,6.872835
PERF.THRUPUT.QS2.Q20,2014-11-18 09:03:50.330779,2014-11-18 09:03:59.693771,00:00:09.362992,9.362992
PERF.THRUPUT.QS5.Q10,2014-11-18 09:03:41.677535,2014-11-18 09:04:01.521749,00:00:19.844214,19.844214
PERF.THRUPUT.QS6.Q14,2014-11-18 09:03:59.69536,2014-11-18 09:04:06.759631,00:00:07.064271,7.064271
PERF.THRUPUT.QS6.Q19,2014-11-18 09:04:06.772163,2014-11-18 09:04:07.753587,00:00:00.981424,0.981424
PERF.THRUPUT.QS6.Q20,2014-11-18 09:04:07.765753,2014-11-18 09:04:16.225493,00:00:08.45974,8.45974
PERF.THRUPUT.QS6.Q17,2014-11-18 09:04:16.237387,2014-11-18 09:04:16.905722,00:00:00.668335,0.668335
PERF.THRUPUT.QS3.Q13,2014-11-18 09:03:42.73172,2014-11-18 09:04:18.350423,00:00:35.618703,35.618703
PERF.THRUPUT.QS3.Q16,2014-11-18 09:04:18.362542,2014-11-18 09:04:29.983641,00:00:11.621099,11.621099
PERF.THRUPUT.QS2.Q3,2014-11-18 09:03:59.705513,2014-11-18 09:04:36.278918,00:00:36.573405,36.573405
PERF.THRUPUT.QS4.Q7,2014-11-18 09:03:58.094991,2014-11-18 09:04:38.944787,00:00:40.849796,40.849796
PERF.THRUPUT.QS2.Q11,2014-11-18 09:04:36.290118,2014-11-18 09:04:39.37654,00:00:03.086422,3.086422
PERF.THRUPUT.QS4.Q22,2014-11-18 09:04:38.957011,2014-11-18 09:04:49.073729,00:00:10.116718,10.116718
PERF.THRUPUT.QS1.Q1,2014-11-18 09:03:28.286037,2014-11-18 09:04:51.47023,00:01:23.184193,83.184193
PERF.THRUPUT.QS3.Q12,2014-11-18 09:04:29.995922,2014-11-18 09:04:52.297555,00:00:22.301633,22.301633
PERF.THRUPUT.QS6.Q21,2014-11-18 09:04:16.917745,2014-11-18 09:05:26.118653,00:01:09.200908,69.200908
PERF.THRUPUT.QS4.Q3,2014-11-18 09:04:49.086417,2014-11-18 09:05:26.637979,00:00:37.551562,37.551562
PERF.THRUPUT.QS3.Q3,2014-11-18 09:04:52.310299,2014-11-18 09:05:26.867815,00:00:34.557516,34.557516
PERF.THRUPUT.QS4.Q20,2014-11-18 09:05:26.650522,2014-11-18 09:05:35.910173,00:00:09.259651,9.259651
PERF.THRUPUT.QS1.Q4,2014-11-18 09:04:51.482803,2014-11-18 09:05:36.154421,00:00:44.671618,44.671618
PERF.THRUPUT.QS5.Q9,2014-11-18 09:04:01.53415,2014-11-18 09:05:44.085726,00:01:42.551576,102.551576
PERF.THRUPUT.QS2.Q21,2014-11-18 09:04:39.389336,2014-11-18 09:05:48.869772,00:01:09.480436,69.480436
